1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220
215,1979,6.3767127,5.041002308,5.970841221,5.816774133,6.071613866,6.116594544,6.30121521,6.200808412,6.256175886,6.20784128,6.231985425,6.271566441,6.256268206,6.317028165,6.311122987,6.33204205,6.320798515,6.340353841,6.325633257,6.339047768,6.321378047,6.350747334,6.318875281,6.356232901,6.325673628,6.326883048,6.35610702,6.338561142,6.323307564,6.346522533,6.355848237,6.366727308,6.348700549,6.365007049,6.36926025,6.34661909,6.369034083,6.347854706,6.366738231,6.364282146,6.353218772,6.362295918,6.353549745,6.362843069,6.359976326,6.357557245,6.355171242,6.359524489,6.372278104,6.364631128,6.366333055,6.360768696,6.361909972,6.371901651,6.363708437,6.369965316,6.36583266,6.36623506,6.369928926,6.36349958,6.3710183,6.367231815,6.366871745,6.369636722,6.372798278,6.369233978,6.370576074,6.372364668,6.370648665,6.368079485,6.372210924,6.372390198,6.36844167,6.374907939,6.372152908,6.368679033,6.3746067,6.373399255,6.371865852,6.369679282,6.369794913,6.374324528,6.372232126,6.3744947,6.373032913,6.373391259,6.371356272,6.374860739,6.372441855,6.37513376,6.375214558,6.374138558,6.375681891,6.374999456,6.372091926,6.375834292,6.373436478,6.37542174,6.375324593,6.375673121,6.374384757,6.375344836,6.374468157,6.375435948,6.375821092,6.374139216,6.375003543,6.375989658,6.3752337,6.3746837,6.375844573,6.375881687,6.3746437,6.374871335,6.376186991,6.375953698,6.375731131,6.376209388,6.375924452,6.376064031,6.376149711,6.376217246,6.375691929,6.376103215,6.3762462,6.375993658,6.37482524,6.376350895,6.3762227,6.37617171,6.376265137,6.3764557,6.376572864,6.3767047,6.3766957,6.3766517,6.376086945,6.3765327,6.3766127,6.3764657,6.3762977,6.376529606,6.376270308,6.376404229,6.3767127,6.3764547,6.376508033,6.3766177,6.3765477,6.3767127,6.3763357,6.37655744,6.3767127,6.3766017,6.3765997,6.3767127,6.3765487,6.376182706,6.37648441,6.376448636,6.376595912,6.376539437,6.376581965,6.3765907,6.376631589,6.3765277,6.3765797,6.3765817,6.3765567,6.3765867,6.3766357,6.3766317,6.3766577,6.376594566,6.3767047,6.3766017,6.3766137,6.3766557,6.3767127,6.3767067,6.3766797,6.3767127,6.3766727,6.3766447,6.3766847,6.3766827,6.3766717,6.3766827,6.3766827,6.3766997,6.3766867,6.3767047,6.3767127,6.3767127,6.3767127,6.3767047,6.3767127,6.3766817,6.3767067,6.3767037,6.3766957,6.3767127,6.3767017,6.3767127,6.3767027,6.3767127,6.3767127,6.3767127,6.3767127,6.3767037,6.3767057,6.3767057,6.3767057,6.3767127,6.3767127,6.3767127,6.3767127,6.3767117
216,1980,6.3112096,5.023896184,5.913041822,5.72924968,6.010975034,6.053330145,6.231493321,6.153175764,6.190353364,6.135720506,6.17308612,6.205741959,6.184755157,6.248923173,6.238115302,6.27830445,6.251021008,6.274395016,6.260511359,6.265019701,6.252827645,6.285316311,6.251118878,6.290682195,6.263002202,6.26080282,6.288524184,6.274409205,6.257661827,6.281554339,6.286471444,6.300304515,6.282109659,6.298879898,6.303558832,6.280073631,6.302494657,6.281219412,6.301159546,6.293082835,6.287544485,6.298830181,6.291636936,6.297320884,6.297010434,6.292641046,6.290125928,6.294739105,6.30662836,6.299153315,6.30114722,6.295076628,6.295341835,6.30449121,6.298427679,6.304361745,6.300158834,6.300321448,6.303902377,6.297476273,6.305482384,6.30250388,6.302655211,6.303900496,6.307639269,6.30403961,6.305552753,6.306865938,6.304642274,6.30266586,6.306439143,6.306678973,6.302608606,6.309136125,6.30659185,6.302851998,6.3095606,6.307550438,6.306445212,6.30389987,6.304019806,6.308626269,6.306804177,6.3090586,6.307594841,6.308185005,6.305642743,6.309455504,6.306769496,6.309602127,6.309753718,6.308585705,6.309927991,6.309338651,6.306406157,6.310305256,6.307988011,6.309938046,6.309706111,6.310284764,6.308904623,6.309530689,6.308899706,6.309983452,6.310274272,6.308534922,6.30962158,6.310514169,6.3096896,6.3093326,6.310361452,6.310319887,6.3097996,6.309401562,6.310651652,6.310541352,6.310248011,6.310713562,6.310298999,6.310631152,6.310698235,6.310149026,6.310258448,6.310730215,6.310657651,6.31033665,6.309033802,6.310804096,6.3107106,6.310701707,6.31066413,6.3109406,6.311061867,6.3111316,6.3111936,6.3111586,6.310562925,6.3110486,6.311071101,6.3109306,6.3107216,6.311038743,6.310774585,6.310769114,6.3112096,6.3109466,6.311006251,6.311098921,6.3110376,6.3112096,6.310993089,6.31104982,6.3112096,6.3110916,6.3110656,6.3112096,6.3110256,6.310653498,6.310993328,6.310937848,6.311102792,6.31101637,6.311053985,6.3110826,6.311124492,6.3110436,6.3109876,6.3110946,6.3110556,6.3110906,6.3111296,6.3110746,6.3111526,6.311088027,6.3111976,6.3111706,6.3111146,6.3111576,6.3112096,6.3112036,6.3111836,6.3112096,6.3111666,6.3111766,6.3111806,6.3111696,6.3111786,6.3111816,6.3111696,6.3111966,6.3111826,6.3111996,6.3112096,6.3112096,6.3112096,6.3112016,6.3112096,6.3111756,6.3111966,6.3111996,6.3111926,6.311186801,6.3111986,6.3112096,6.3111996,6.3112096,6.3112096,6.3112096,6.3112096,6.3111986,6.3112016,6.3112016,6.3112056,6.3112096,6.3112096,6.3112096,6.3112096,6.3112086
217,1981,6.1868621,4.950407448,5.793089644,5.61599623,5.900694903,5.933904305,6.100792283,6.033872197,6.069613675,6.014748532,6.062546899,6.084432895,6.075236293,6.116692999,6.10940655,6.156150155,6.124052972,6.148713217,6.140337015,6.13901728,6.130613267,6.159488402,6.127967186,6.165250153,6.142072273,6.137010547,6.166510849,6.153135445,6.132896428,6.159032049,6.161809812,6.176540928,6.158329724,6.172969446,6.178434857,6.155640773,6.177519078,6.157444534,6.176827456,6.174214179,6.163264511,6.17815536,6.167924032,6.173181716,6.171623629,6.168900718,6.165004349,6.172732037,6.182033859,6.174782321,6.177438461,6.170902785,6.17283276,6.18000085,6.172953155,6.180220464,6.176269382,6.176182022,6.179492924,6.173388846,6.181125887,6.178144182,6.179563914,6.179037874,6.183357547,6.179749462,6.17962012,6.182542544,6.18030661,6.177957265,6.182342158,6.181781135,6.178432638,6.184709772,6.18215621,6.178653447,6.1852211,6.182317122,6.181683403,6.179691407,6.179809005,6.184187384,6.182067556,6.1845371,6.182932728,6.184270396,6.18140086,6.185187635,6.182504675,6.185267045,6.185424662,6.184295127,6.185272257,6.18505679,6.182148829,6.185708869,6.183356024,6.185557232,6.185327444,6.185768877,6.18484011,6.185095436,6.184661932,6.185784189,6.185953271,6.184238179,6.185400321,6.186035173,6.1858071,6.1864611,6.185955247,6.186017402,6.1848601,6.185070606,6.186367553,6.18625178,6.185945607,6.186354456,6.185966943,6.186365721,6.186287093,6.185410374,6.185837148,6.186322057,6.186279443,6.186185507,6.186098334,6.186484523,6.1863351,6.186385304,6.186482645,6.1865871,6.186738414,6.1867801,6.1868431,6.1868211,6.186308519,6.1867141,6.186748114,6.1865501,6.1863711,6.186718256,6.18638867,6.186582477,6.1868621,6.1865921,6.186654969,6.186733627,6.186689144,6.1868621,6.186669607,6.18670991,6.1868621,6.1867101,6.1867161,6.1868621,6.1866751,6.186334004,6.186568112,6.186603257,6.186754326,6.186697924,6.186675475,6.1867431,6.186779407,6.1866731,6.1867871,6.1867421,6.1867181,6.1867561,6.1867721,6.1866981,6.1868051,6.186746302,6.1868491,6.1868331,6.1867801,6.1868121,6.1868621,6.1868551,6.1868351,6.1868621,6.1868191,6.1868531,6.1868251,6.1868191,6.1868361,6.1868251,6.1868231,6.1868461,6.1868341,6.1868521,6.1868471,6.1868621,6.1868621,6.1868501,6.1868621,6.1868281,6.1868491,6.1868521,6.1868481,6.186839502,6.1868491,6.1868621,6.1868511,6.1868621,6.1868621,6.1868621,6.1868621,6.1868501,6.1868541,6.1868441,6.1868571,6.1868621,6.1868621,6.1868601,6.1868621,6.1868611
218,1982,6.2944055,5.120286862,5.865784232,5.712763631,6.017187473,6.049479265,6.205492044,6.144776418,6.181297859,6.119066915,6.174894556,6.194274625,6.179511824,6.217860852,6.211433319,6.256874122,6.230571262,6.255654618,6.247792687,6.251312859,6.237473732,6.265588854,6.234417191,6.270876505,6.257973388,6.245044187,6.273975904,6.262445135,6.24109513,6.26619812,6.268968535,6.284133773,6.265341783,6.27900398,6.286042605,6.262502635,6.284255494,6.264435219,6.284374721,6.283714171,6.270739141,6.286115534,6.27741386,6.280347576,6.279785909,6.276557909,6.269884708,6.279753803,6.289402247,6.281938446,6.284897168,6.278600546,6.282676045,6.28864942,6.28163451,6.288819481,6.284420499,6.283525417,6.286490629,6.280677995,6.287894933,6.285927704,6.286325322,6.286063496,6.291038986,6.287428002,6.287755816,6.289758161,6.287967188,6.285011224,6.289419053,6.289049941,6.285813157,6.292071362,6.289382237,6.286037955,6.2928415,6.289155741,6.289648908,6.287100006,6.287219531,6.291814654,6.290001367,6.2917225,6.290800229,6.29196687,6.288841703,6.292685116,6.289965141,6.292844514,6.29314044,6.292009251,6.292698162,6.292573544,6.289602878,6.292786066,6.291184461,6.293221584,6.292882707,6.293186371,6.292709493,6.293140819,6.291945539,6.293421113,6.29345057,6.29173218,6.293080767,6.293578962,6.2928895,6.2938345,6.293510706,6.293544026,6.2924125,6.292619578,6.293927038,6.293840374,6.293447318,6.294003231,6.293576741,6.293927307,6.293819174,6.292681732,6.293573905,6.293833743,6.293829435,6.293716654,6.293789101,6.294033598,6.2938745,6.2939708,6.294061126,6.2941055,6.294284768,6.2943135,6.2943855,6.2943625,6.293894974,6.2942685,6.294275222,6.2940475,6.2940225,6.29425684,6.293970559,6.294128934,6.2944055,6.2941375,6.294182437,6.294038933,6.2941645,6.2944055,6.294182626,6.294235339,6.2944055,6.2942485,6.2942735,6.2944055,6.2942295,6.294242452,6.294177573,6.294116093,6.294305846,6.294244106,6.294201931,6.2942865,6.29431856,6.2942545,6.2942095,6.2942805,6.2942645,6.2942975,6.2943135,6.2942395,6.2943495,6.294276028,6.2943925,6.2943255,6.2943105,6.2943585,6.2944055,6.2943965,6.2943825,6.2944055,6.2943615,6.2943955,6.2943665,6.2943625,6.2943745,6.2943725,6.2943665,6.2943885,6.2943745,6.2943945,6.2943875,6.2944055,6.2944055,6.2943955,6.2944055,6.2943715,6.2943925,6.2943945,6.2943915,6.294380303,6.2943935,6.2944055,6.2943945,6.2944055,6.2944055,6.2944055,6.2944055,6.2943925,6.2943985,6.2943915,6.2944005,6.2944055,6.2944055,6.2944045,6.2944055,6.2944045
219,1983,6.3775201,5.194136759,5.925606759,5.787635344,6.101429162,6.137096655,6.281277184,6.228642973,6.266081878,6.19972432,6.261846616,6.279700883,6.262611866,6.297844845,6.301737758,6.33679591,6.316170478,6.336298001,6.332370827,6.333624169,6.321997571,6.348812652,6.31672376,6.353007987,6.340031707,6.328097158,6.355012639,6.349899278,6.322903179,6.348823921,6.352163128,6.366025196,6.348058318,6.36196866,6.367135826,6.343359853,6.366597014,6.347127602,6.367907531,6.36319043,6.353236589,6.367021971,6.361616995,6.362566844,6.363418248,6.361225,6.35294005,6.363828153,6.372264834,6.364089524,6.367902449,6.361691341,6.366203603,6.371640947,6.363769274,6.371880266,6.366597048,6.366486494,6.369359113,6.363596459,6.371049336,6.368753755,6.368019456,6.369292475,6.374451716,6.370498278,6.369939723,6.372671935,6.37195726,6.369142103,6.372607928,6.371812647,6.36880584,6.375285309,6.373078084,6.369021852,6.3754661,6.372197336,6.372398052,6.370110911,6.370232071,6.374449754,6.372777574,6.3752761,6.373637372,6.37523403,6.371877179,6.375373377,6.373014764,6.375625387,6.376128033,6.374674823,6.375527757,6.375618065,6.372647919,6.375804598,6.374051619,6.376352486,6.375949749,6.376195073,6.375761065,6.376266096,6.37625583,6.37665768,6.376545477,6.374808727,6.376482016,6.376526916,6.3762871,6.3767821,6.376570408,6.376660216,6.3754391,6.376016664,6.376979062,6.376950009,6.376630153,6.377019348,6.376807379,6.377005535,6.376920672,6.375731214,6.376428943,6.376832323,6.376975152,6.376986672,6.376970326,6.377135751,6.3769721,6.377099412,6.377205908,6.3772391,6.377385706,6.3774201,6.3775031,6.3774711,6.37714563,6.3773571,6.377400108,6.3772481,6.3771801,6.37735265,6.377051747,6.377342592,6.3775201,6.3772601,6.37727828,6.377208296,6.3772641,6.3775201,6.377350211,6.377432648,6.3775201,6.3773581,6.3773341,6.3775201,6.3773331,6.377327273,6.377326616,6.377371362,6.377406393,6.377364078,6.377257589,6.3774461,6.377431328,6.3773321,6.3772651,6.3773871,6.3774211,6.3773971,6.3774051,6.3773301,6.3774641,6.377453559,6.3775061,6.3774971,6.3774251,6.3774731,6.3775201,6.3775121,6.3774931,6.3775201,6.3774761,6.3775101,6.3774801,6.3774641,6.3774921,6.3774811,6.3774811,6.3775031,6.3774891,6.3775071,6.3775061,6.3775201,6.3775201,6.3775091,6.3775201,6.3774861,6.3775071,6.3775091,6.3775051,6.377494205,6.3775071,6.3775201,6.3775111,6.3775201,6.3775201,6.3775201,6.3775201,6.3775051,6.3775141,6.3775061,6.3775141,6.3775201,6.3775201,6.3775191,6.3775201,6.3775191
220,1984,6.5620833,5.342579464,6.070184529,5.966969877,6.280086404,6.306332182,6.463286163,6.417675853,6.446035451,6.382738504,6.450954289,6.462574128,6.444051815,6.475941293,6.486546822,6.52116008,6.497574241,6.517310156,6.516339417,6.519640548,6.508134975,6.531389924,6.500787329,6.536180933,6.522762063,6.510995288,6.539119441,6.533434977,6.510550383,6.53302968,6.536700415,6.549649955,6.53237112,6.544696752,6.552587106,6.525330671,6.550468309,6.531424752,6.549486236,6.542720164,6.537332726,6.551228769,6.546442239,6.546721872,6.547286611,6.543140647,6.538326495,6.548203437,6.557314089,6.5487914,6.553668648,6.545718994,6.550580189,6.554363529,6.547582974,6.556080834,6.551404289,6.550952649,6.554224666,6.548034969,6.555670003,6.552800843,6.553017565,6.554365993,6.55872685,6.555110395,6.553117959,6.557229853,6.556455839,6.553230316,6.556805806,6.556017583,6.553289621,6.559605911,6.557305896,6.55349842,6.5598853,6.556300139,6.556681339,6.554608461,6.554730605,6.558947786,6.557081905,6.5595723,6.557988325,6.559622398,6.556390293,6.560066252,6.557536168,6.560251093,6.560722534,6.559386892,6.559832516,6.560329833,6.557166628,6.560146351,6.558425527,6.560983589,6.560296033,6.561031962,6.560680241,6.560922516,6.558926256,6.561155063,6.561209499,6.559347803,6.561144939,6.561382683,6.5606823,6.5615603,6.561300726,6.561200701,6.5599493,6.560451351,6.5615474,6.561542648,6.561317896,6.561632896,6.561186966,6.561649812,6.561442748,6.5604313,6.561010254,6.561313095,6.56157947,6.561670947,6.5615773,6.56167656,6.5615253,6.561589706,6.561755201,6.5617983,6.561891863,6.5619713,6.5620613,6.5620333,6.56165971,6.5619123,6.561950767,6.5617113,6.5617003,6.56192489,6.561589386,6.561846845,6.5620833,6.5618163,6.561836807,6.5617723,6.5618453,6.5620833,6.56189408,6.561864921,6.5620833,6.5619563,6.5619183,6.5620833,6.561879309,6.561893499,6.561925765,6.561711883,6.561964627,6.56193239,6.561812845,6.5619923,6.562003688,6.5619153,6.5618883,6.5619473,6.5619283,6.5619623,6.5619573,6.5619103,6.5620243,6.56191714,6.5620673,6.5620433,6.5619873,6.5620363,6.5620833,6.5620693,6.5620563,6.5620833,6.5620363,6.5620603,6.5620423,6.5620233,6.5620523,6.5620443,6.5620393,6.5620663,6.5620523,6.5620653,6.5620693,6.5620833,6.5620833,6.5620723,6.5620833,6.5620493,6.5620703,6.5620713,6.5620683,6.562059473,6.5620703,6.5620833,6.5620733,6.5620833,6.5620833,6.5620833,6.5620833,6.5620693,6.5620773,6.5620773,6.5620773,6.5620833,6.5620833,6.5620823,6.5620833,6.5620823
221,1985,6.7653449,5.541453475,6.2326557,6.123512098,6.480380357,6.516326615,6.656702382,6.612607978,6.650258774,6.571932056,6.655541055,6.664639943,6.644027253,6.676946922,6.686875677,6.721691213,6.699573073,6.716631792,6.716235517,6.718287438,6.710778621,6.732157745,6.699228995,6.736506841,6.725230229,6.714956972,6.742441652,6.736959135,6.712422716,6.737907143,6.737772162,6.752181589,6.733304439,6.747930262,6.755429669,6.72596589,6.752568277,6.732284668,6.751793444,6.745528015,6.741887763,6.753282554,6.748323958,6.749031796,6.750506653,6.746339452,6.740994099,6.74895173,6.759594777,6.752222774,6.757730508,6.749201951,6.751821607,6.7574109,6.750555705,6.759537174,6.754487913,6.753342461,6.75794045,6.75019463,6.75862742,6.756476281,6.756265585,6.756883607,6.761966677,6.758044414,6.757323782,6.760477628,6.760039254,6.756500711,6.759379258,6.759099975,6.755847451,6.762564017,6.759689037,6.756082754,6.762992677,6.760063056,6.759834103,6.75728425,6.757415582,6.762105015,6.760243187,6.7625649,6.761167904,6.762820745,6.759205922,6.763368496,6.760440536,6.763225643,6.764068668,6.762557316,6.763046452,6.76288913,6.760042174,6.763005009,6.761613696,6.764223241,6.763522979,6.764275968,6.763968823,6.764330719,6.761649715,6.76439052,6.764329516,6.762394957,6.76444866,6.764443788,6.7634389,6.7646369,6.76463167,6.764486712,6.7631959,6.763625865,6.764829221,6.764732876,6.764599067,6.764853986,6.764621509,6.764808509,6.764706827,6.7635789,6.764359117,6.764389176,6.764803187,6.765035144,6.7649329,6.764922437,6.7647649,6.764902398,6.764948897,6.7650289,6.765160397,6.7652309,6.7653269,6.7652889,6.76490935,6.7651519,6.765146827,6.7650179,6.7649579,6.765176531,6.764841071,6.765057501,6.7653449,6.7650739,6.76509121,6.764996859,6.7651659,6.7653449,6.765165476,6.765089296,6.7653449,6.7652149,6.7651449,6.7653449,6.765113897,6.765149462,6.765188516,6.764910172,6.76523426,6.765193855,6.765073503,6.7652249,6.76525238,6.7651639,6.7651109,6.7652039,6.7652059,6.7652219,6.7651839,6.7651769,6.7652959,6.765150417,6.7653269,6.7652769,6.7652469,6.7652929,6.7653449,6.7653279,6.7653039,6.7653449,6.7652979,6.7653219,6.7653009,6.7652819,6.7653099,6.7653039,6.7652979,6.7653279,6.7653139,6.7653269,6.7653309,6.7653449,6.7653449,6.7653319,6.7653449,6.7653109,6.7653319,6.7653319,6.7653119,6.765320382,6.7653319,6.7653449,6.7653359,6.7653449,6.7653449,6.7653449,6.7653449,6.7653299,6.7653389,6.7653389,6.7653379,6.7653449,6.7653449,6.7653439,6.7653449,6.7653439
222,1986,6.8552023,5.630350807,6.295092588,6.211740916,6.569322594,6.606222439,6.738711889,6.700029051,6.744760137,6.661324899,6.749505179,6.756078878,6.731881156,6.764993111,6.775083433,6.814935913,6.78977593,6.805346451,6.801374184,6.799361533,6.80358874,6.821859919,6.788953649,6.823647105,6.815897017,6.804471706,6.82970804,6.827263486,6.800169199,6.826776811,6.825387936,6.841767974,6.823105512,6.834898561,6.844257584,6.812397908,6.841812938,6.822061481,6.842366578,6.834438002,6.832483743,6.842312138,6.838278031,6.839297911,6.840538103,6.83522627,6.830319039,6.839125276,6.849538725,6.841896006,6.847280702,6.838946175,6.84067866,6.845587053,6.839760375,6.849195529,6.843672391,6.843170576,6.846954103,6.84001156,6.848011231,6.845641932,6.8456836,6.845951347,6.851581399,6.847410417,6.84672161,6.850058137,6.84926526,6.846093347,6.848939707,6.848235619,6.845676434,6.852089364,6.850465715,6.845899801,6.852520837,6.851055448,6.849445678,6.847120961,6.847252492,6.851929277,6.849874445,6.8521993,6.850840141,6.852711132,6.849047323,6.852985854,6.850282808,6.853161233,6.853937606,6.8516357,6.852700921,6.852583548,6.849883988,6.852966481,6.851305549,6.854175095,6.853358319,6.854203309,6.8539612,6.854090684,6.854493922,6.854202138,6.854142426,6.852244638,6.85433851,6.854375241,6.8536803,6.8545753,6.854455915,6.854218336,6.8530053,6.85385111,6.854703216,6.854498825,6.854420212,6.854603161,6.854482746,6.85466532,6.854580686,6.8546583,6.854289182,6.854346925,6.854586705,6.854935614,6.8548173,6.854750577,6.8546393,6.854716786,6.85481998,6.8549113,6.855012067,6.8550843,6.8551803,6.8551453,6.854722789,6.8549843,6.855020686,6.8547973,6.8549173,6.855010747,6.854676117,6.854891957,6.8552023,6.8549303,6.854975711,6.854912351,6.8551003,6.8552023,6.854971451,6.8551533,6.8552023,6.8550713,6.8549633,6.8552023,6.854952283,6.855005008,6.855039067,6.855118961,6.855098694,6.855052614,6.854956954,6.8550773,6.855105783,6.8550183,6.8549503,6.8550683,6.8551133,6.8550873,6.8550363,6.8550393,6.8551513,6.855165017,6.8551803,6.8551343,6.8550993,6.8551463,6.8552023,6.8551873,6.8551573,6.8552023,6.8551583,6.8551863,6.8551583,6.8551383,6.8551663,6.8551603,6.8551523,6.8551843,6.8551713,6.8551843,6.8551863,6.8552023,6.8552023,6.8551873,6.8552023,6.8551583,6.8551903,6.8551893,6.8551863,6.855178009,6.8551893,6.8552023,6.8551893,6.8552023,6.8552023,6.8552023,6.8552023,6.8551883,6.8551973,6.8551963,6.8551943,6.8552023,6.8552023,6.8552013,6.8552023,6.8552013
223,1987,7.0430086,5.765488389,6.445013784,6.402202868,6.761230804,6.796684151,6.918584555,6.886985533,6.925398971,6.849956439,6.939423397,6.939269726,6.916444015,6.953298989,6.959440267,6.999720567,6.973180482,6.990350344,6.98684355,6.991031598,6.991287132,7.009198843,6.977082205,7.007953304,7.00166566,6.992883608,7.016501118,7.015009195,6.985248879,7.011655339,7.012806325,7.027641197,7.011051307,7.022644648,7.031852147,6.995077744,7.028546672,7.010014161,7.030058176,7.020114631,7.020045589,7.0287663,7.02671614,7.025930119,7.027349469,7.026899312,7.018097804,7.027084596,7.036432186,7.02932848,7.034139667,7.026941897,7.027306179,7.034444774,7.027936803,7.036896692,7.032035854,7.031026897,7.034493689,7.027878719,7.035620852,7.03387718,7.034149288,7.034179926,7.039877998,7.034759307,7.033198866,7.037527568,7.036004166,7.033801884,7.036413233,7.035343304,7.033510794,7.039788153,7.038235383,7.033723724,7.040442608,7.038908641,7.037389461,7.034960792,7.035091736,7.039825372,7.037807304,7.0398916,7.038756628,7.040597281,7.03687892,7.040364689,7.038106404,7.040915154,7.041429444,7.038868287,7.040414163,7.040147664,7.037710206,7.040654165,7.039204186,7.041913676,7.04165942,7.041909551,7.041540444,7.041623246,7.042378835,7.041939168,7.042173124,7.040063061,7.042041751,7.042117875,7.0410026,7.0421036,7.042140818,7.041866655,7.0409786,7.041914309,7.042422231,7.042265188,7.042278862,7.042311444,7.042346871,7.042349623,7.042362446,7.0425056,7.041967153,7.042158605,7.042345122,7.04274202,7.0426206,7.042496211,7.0423716,7.04250549,7.042611633,7.0426706,7.042773698,7.0428896,7.0429816,7.0429506,7.042529128,7.0427546,7.042867446,7.0425026,7.0426516,7.042798837,7.042494885,7.042658595,7.0430086,7.0427376,7.042763296,7.042648313,7.0421236,7.0430086,7.042756793,7.0428866,7.0430086,7.0428676,7.0427436,7.0430086,7.042751567,7.042801596,7.04287978,7.04293451,7.042911028,7.042861026,7.042736313,7.0428896,7.042932486,7.0428726,7.0427376,7.0428726,7.0429446,7.0428526,7.0428416,7.042841739,7.0429546,7.042975454,7.0429866,7.0429336,7.0429026,7.0429466,7.0430086,7.0429806,7.0429536,7.0430086,7.0429596,7.0429866,7.0429376,7.0429406,7.0429686,7.0429646,7.0429556,7.0429886,7.0429776,7.0429876,7.0429936,7.0430086,7.0430086,7.0429916,7.0430086,7.0429656,7.0429956,7.0429956,7.0429956,7.042984535,7.0429936,7.0430086,7.0429946,7.0430086,7.0430086,7.0430086,7.0430086,7.0429946,7.0430026,7.0430026,7.0430006,7.0430086,7.0430086,7.0430076,7.0430086,7.0430076
224,1988,7.2847248,5.951321278,6.643959654,6.626802532,7.003880274,7.015765449,7.150367142,7.129076641,7.160377643,7.086542703,7.182519431,7.179385562,7.163482996,7.191194112,7.201250624,7.236933371,7.213524255,7.22405126,7.228075518,7.229526199,7.230833642,7.248501621,7.217071661,7.250683326,7.244986002,7.235431299,7.25420683,7.257502052,7.226804051,7.251590007,7.253133164,7.26665633,7.251920439,7.264443829,7.273024834,7.229919087,7.269002263,7.25085379,7.271598272,7.261878719,7.263421637,7.266403996,7.269051754,7.266424839,7.270276521,7.265505,7.261003914,7.269683477,7.278445142,7.270527917,7.274494258,7.268916388,7.270516726,7.275765981,7.26917517,7.27747048,7.27362732,7.272423971,7.275836191,7.269190035,7.276618256,7.274932532,7.274913337,7.274855705,7.281477622,7.276569097,7.274714124,7.278955356,7.277905531,7.27506359,7.277778977,7.276732229,7.274969603,7.281046189,7.280403539,7.275183178,7.281854555,7.280039048,7.278924999,7.276462387,7.276596641,7.28134684,7.27935787,7.281410783,7.280317876,7.282233899,7.278431659,7.28206657,7.2796901,7.282719975,7.283346714,7.280349947,7.282220157,7.281588111,7.279283881,7.282118296,7.280799138,7.283554828,7.283609446,7.283781394,7.283489579,7.283444789,7.284104435,7.283612552,7.2835158,7.281700604,7.283418585,7.283793796,7.2823218,7.2831658,7.283929313,7.283579433,7.2827268,7.283545568,7.284050699,7.283931699,7.283876268,7.284004258,7.28398495,7.284060753,7.284104798,7.284136929,7.283639103,7.283944919,7.284113439,7.284450184,7.2843048,7.284139452,7.2841248,7.284222792,7.284315073,7.2843698,7.284458433,7.2846018,7.2846958,7.2846668,7.284213368,7.2844918,7.284577952,7.2841758,7.2843418,7.284489301,7.284194713,7.284373873,7.2847248,7.2844448,7.284449781,7.284317338,7.2838558,7.2847248,7.284462544,7.2845578,7.2847248,7.2845738,7.2844618,7.2847248,7.284466756,7.284503953,7.284574755,7.284651816,7.284620261,7.284578184,7.284455415,7.2846058,7.284614709,7.2845998,7.284450876,7.2845808,7.2845758,7.2845488,7.2845678,7.284535861,7.2847068,7.284692149,7.2846988,7.2846468,7.2846298,7.2846568,7.2847248,7.2846948,7.2846708,7.2847248,7.2846748,7.2847048,7.2846618,7.2846628,7.2846798,7.2846818,7.2846658,7.2846988,7.2846938,7.2847068,7.2847068,7.2847248,7.2847248,7.2847068,7.2847248,7.2846818,7.2847108,7.2847098,7.2847068,7.284700962,7.2847058,7.2847248,7.2847068,7.2847248,7.2847248,7.2847248,7.2847248,7.2847118,7.2847188,7.2847188,7.2847168,7.2847248,7.2847248,7.2847228,7.2847248,7.2847238
